Site,PlotType,PlotID,Species,Grid_X,Grid_Y,Forest_status,Grazing_status
8,4,25,Pleurozium schreberi,223845,825893,Mature,Grazed
8,4,25,Litter,223845,825893,Mature,Grazed
8,4,25,Melampyrum pratense,223845,825893,Mature,Grazed
8,4,25,Vaccinium myrtillus,223845,825893,Mature,Grazed
8,4,25,Calluna vulgaris,223845,825893,Mature,Grazed
8,4,25,Erica cinerea,223845,825893,Mature,Grazed
8,4,25,Pteridium aquilinum,223845,825893,Mature,Grazed
8,4,25,Pleurozium schreberi,223845,825893,Mature,Grazed
8,4,25,Hylocomium splendens,223845,825893,Mature,Grazed
8,4,25,Litter,223845,825893,Mature,Grazed
8,4,25,Melampyrum pratense,223845,825893,Mature,Grazed
8,4,25,Rhytidiadelphus sp.,223845,825893,Mature,Grazed
8,4,25,Calluna vulgaris,223845,825893,Mature,Grazed
8,4,25,Vaccinium myrtillus,223845,825893,Mature,Grazed
8,4,25,Pleurozium schreberi,223845,825893,Mature,Grazed
8,4,25,Hylocomium splendens,223845,825893,Mature,Grazed
8,4,25,Rhytidiadelphus sp.,223845,825893,Mature,Grazed
8,4,25,Vaccinium vitis-idaea,223845,825893,Mature,Grazed
8,4,25,Litter,223845,825893,Mature,Grazed
8,4,25,Molinia caerulea,223845,825893,Mature,Grazed
8,5,26,Vaccinium myrtillus,223845,825893,Mature,Ungrazed
8,5,26,Sphagnum sp.,223845,825893,Mature,Ungrazed
8,5,26,Calluna vulgaris,223845,825893,Mature,Ungrazed
8,5,26,Hylocomium splendens,223845,825893,Mature,Ungrazed
8,5,26,Litter,223845,825893,Mature,Ungrazed
8,5,26,Ptillium crista-castrensis,223845,825893,Mature,Ungrazed
8,5,26,Sorbus aucuparia,223845,825893,Mature,Ungrazed
8,5,26,Vaccinium myrtillus,223845,825893,Mature,Ungrazed
8,5,26,Calluna vulgaris,223845,825893,Mature,Ungrazed
8,5,26,Hylocomium splendens,223845,825893,Mature,Ungrazed
8,5,26,Sphagnum sp.,223845,825893,Mature,Ungrazed
8,5,26,Rhytidiadelphus sp.,223845,825893,Mature,Ungrazed
8,5,26,Vaccinium vitis-idaea,223845,825893,Mature,Ungrazed
8,5,26,Litter,223845,825893,Mature,Ungrazed
8,5,26,Vaccinium myrtillus,223845,825893,Mature,Ungrazed
8,5,26,Calluna vulgaris,223845,825893,Mature,Ungrazed
8,5,26,Molinia caerulea,223845,825893,Mature,Ungrazed
8,5,26,Vaccinium vitis-idaea,223845,825893,Mature,Ungrazed
8,5,26,Hylocomium splendens,223845,825893,Mature,Ungrazed
8,5,26,Blechnum spicant,223845,825893,Mature,Ungrazed
8,5,26,Litter,223845,825893,Mature,Ungrazed
8,5,26,Pteridium aquilinum,223845,825893,Mature,Ungrazed
8,5,26,Agrostis canina,223845,825893,Mature,Ungrazed
8,5,26,Erica tetralix,223845,825893,Mature,Ungrazed
9,1,27,Vaccinium myrtillus,214590,821089,Reforestation,Ungrazed
9,1,27,Calluna vulgaris,214590,821089,Reforestation,Ungrazed
9,1,27,Rhytidiadelphus sp.,214590,821089,Reforestation,Ungrazed
9,1,27,Hylocomium splendens,214590,821089,Reforestation,Ungrazed
9,1,27,Pleurozium schreberi,214590,821089,Reforestation,Ungrazed
9,1,27,Litter,214590,821089,Reforestation,Ungrazed
9,1,27,Sphagnum sp.,214590,821089,Reforestation,Ungrazed
9,1,27,Hylocomium splendens,214590,821089,Reforestation,Ungrazed
9,1,27,Calluna vulgaris,214590,821089,Reforestation,Ungrazed
9,1,27,Vaccinium myrtillus,214590,821089,Reforestation,Ungrazed
9,1,27,Pinus sylvestris,214590,821089,Reforestation,Ungrazed
9,1,27,Pleurozium schreberi,214590,821089,Reforestation,Ungrazed
9,1,27,Litter,214590,821089,Reforestation,Ungrazed
9,1,27,Calluna vulgaris,214590,821089,Reforestation,Ungrazed
9,1,27,Sphagnum sp.,214590,821089,Reforestation,Ungrazed
9,1,27,Vaccinium myrtillus,214590,821089,Reforestation,Ungrazed
9,1,27,Molinia caerulea,214590,821089,Reforestation,Ungrazed
9,1,27,Poa trivialis,214590,821089,Reforestation,Ungrazed
9,1,27,Hylocomium splendens,214590,821089,Reforestation,Ungrazed
9,1,27,Litter,214590,821089,Reforestation,Ungrazed
9,1,27,Rhytidiadelphus sp.,214590,821089,Reforestation,Ungrazed
9,1,27,Potentilla erecta,214590,821089,Reforestation,Ungrazed
9,1,27,Galium saxatile,214590,821089,Reforestation,Ungrazed
9,1,27,Dryopteris filix-mas,214590,821089,Reforestation,Ungrazed
9,1,27,Blechnum spicant,214590,821089,Reforestation,Ungrazed
9,1,27,Carex hostiana,214590,821089,Reforestation,Ungrazed
9,2,28,Vaccinium myrtillus,214613,821088,Unforested,Grazed
9,2,28,Calluna vulgaris,214613,821088,Unforested,Grazed
9,2,28,Sphagnum sp. ,214613,821088,Unforested,Grazed
9,2,28,Erica tetralix,214613,821088,Unforested,Grazed
9,2,28,Molinia caerulea,214613,821088,Unforested,Grazed
9,2,28,Rhytidiadelphus sp.,214613,821088,Unforested,Grazed
9,2,28,Hylocomium splendens,214613,821088,Unforested,Grazed
9,2,28,Litter,214613,821088,Unforested,Grazed
9,2,28,Erica cinerea,214613,821088,Unforested,Grazed
9,2,28,Calluna vulgaris,214613,821088,Unforested,Grazed
9,2,28,Hylocomium splendens,214613,821088,Unforested,Grazed
9,2,28,Pleurozium schreberi,214613,821088,Unforested,Grazed
9,2,28,Rhytidiadelphus sp.,214613,821088,Unforested,Grazed
9,2,28,Sphagnum sp.,214613,821088,Unforested,Grazed
9,2,28,Vaccinium vitis-idaea,214613,821088,Unforested,Grazed
9,2,28,Litter,214613,821088,Unforested,Grazed
9,2,28,Eriophorum sp.,214613,821088,Unforested,Grazed
9,2,28,Polytrichum sp.,214613,821088,Unforested,Grazed
9,2,28,Lichen,214613,821088,Unforested,Grazed
9,2,28,Narthecium ossifragum,214613,821088,Unforested,Grazed
9,2,28,Calluna vulgaris,214613,821088,Unforested,Grazed
9,2,28,Sphagnum sp. ,214613,821088,Unforested,Grazed
9,2,28,Juncus squarrosus,214613,821088,Unforested,Grazed
9,2,28,Rhytidiadelphus sp.,214613,821088,Unforested,Grazed
9,2,28,Hylocomium splendens,214613,821088,Unforested,Grazed
9,2,28,Eriophorum sp.,214613,821088,Unforested,Grazed
9,2,28,Vaccinium vitis-idaea,214613,821088,Unforested,Grazed
9,2,28,Litter,214613,821088,Unforested,Grazed
9,2,28,Narthecium ossifragum,214613,821088,Unforested,Grazed
9,2,28,Pleurozium schreberi,214613,821088,Unforested,Grazed
9,2,28,Vaccinium myrtillus,214613,821088,Unforested,Grazed
9,2,28,Scirpus cespitosus,214613,821088,Unforested,Grazed
9,3,29,Calluna vulgaris,214876,821044,Unforested,Ungrazed
9,3,29,Erica tetralix,214876,821044,Unforested,Ungrazed
9,3,29,Erica cinerea,214876,821044,Unforested,Ungrazed
9,3,29,Sphagnum sp.,214876,821044,Unforested,Ungrazed
9,3,29,Scirpus cespitosus,214876,821044,Unforested,Ungrazed
9,3,29,Litter,214876,821044,Unforested,Ungrazed
9,3,29,Lichen,214876,821044,Unforested,Ungrazed
9,3,29,Hylocomium splendens,214876,821044,Unforested,Ungrazed
9,3,29,Eriophorum sp.,214876,821044,Unforested,Ungrazed
9,3,29,Calluna vulgaris,214876,821044,Unforested,Ungrazed
9,3,29,Sphagnum sp.,214876,821044,Unforested,Ungrazed
9,3,29,Molinia caerulea,214876,821044,Unforested,Ungrazed
9,3,29,Erica cinerea,214876,821044,Unforested,Ungrazed
9,3,29,Vaccinium myrtillus,214876,821044,Unforested,Ungrazed
9,3,29,Rhytidiadelphus sp.,214876,821044,Unforested,Ungrazed
9,3,29,Litter,214876,821044,Unforested,Ungrazed
9,3,29,Calluna vulgaris,214876,821044,Unforested,Ungrazed
9,3,29,Sphagnum sp.,214876,821044,Unforested,Ungrazed
9,3,29,Eriophorum sp.,214876,821044,Unforested,Ungrazed
9,3,29,Erica tetralix,214876,821044,Unforested,Ungrazed
9,3,29,Molinia caerulea,214876,821044,Unforested,Ungrazed
9,3,29,Litter,214876,821044,Unforested,Ungrazed
9,3,29,Lichen,214876,821044,Unforested,Ungrazed
9,3,29,Pleurozium schreberi,214876,821044,Unforested,Ungrazed
9,3,29,Rhytidiadelphus sp.,214876,821044,Unforested,Ungrazed
9,3,29,Narthecium ossifragum,214876,821044,Unforested,Ungrazed
9,3,29,Potentilla erecta,214876,821044,Unforested,Ungrazed
9,3,29,Vaccinium myrtillus,214876,821044,Unforested,Ungrazed
9,4,30,Vaccinium myrtillus,216455,822114,Mature,Grazed
9,4,30,Calluna vulgaris,216455,822114,Mature,Grazed
9,4,30,Vaccinium vitis-idaea,216455,822114,Mature,Grazed
9,4,30,Hylocomium splendens,216455,822114,Mature,Grazed
9,4,30,Sphagnum sp.,216455,822114,Mature,Grazed
9,4,30,Erica cinerea,216455,822114,Mature,Grazed
9,4,30,Pleurozium schreberi,216455,822114,Mature,Grazed
9,4,30,Litter,216455,822114,Mature,Grazed
9,4,30,Molinia caerulea,216455,822114,Mature,Grazed
9,4,30,Melampyrum pratense,216455,822114,Mature,Grazed
9,4,30,Vaccinium myrtillus,216455,822114,Mature,Grazed
9,4,30,Sphagnum sp.,216455,822114,Mature,Grazed
9,4,30,Hylocomium splendens,216455,822114,Mature,Grazed
9,4,30,Rhytidiadelphus sp.,216455,822114,Mature,Grazed
9,4,30,Litter,216455,822114,Mature,Grazed
9,4,30,Calluna vulgaris,216455,822114,Mature,Grazed
9,4,30,Sphagnum sp.,216455,822114,Mature,Grazed
9,4,30,Vaccinium myrtillus,216455,822114,Mature,Grazed
9,4,30,Hylocomium splendens,216455,822114,Mature,Grazed
9,4,30,Pleurozium schreberi,216455,822114,Mature,Grazed
9,4,30,Litter,216455,822114,Mature,Grazed
9,4,30,Ptillium crista-castrensis,216455,822114,Mature,Grazed
9,4,30,Scirpus cespitosus,216455,822114,Mature,Grazed
9,4,30,Erica tetralix,216455,822114,Mature,Grazed
9,4,30,Narthecium ossifragum,216455,822114,Mature,Grazed
9,5,31,Calluna vulgaris,216452,822065,Mature,Ungrazed
9,5,31,Vaccinium myrtillus,216452,822065,Mature,Ungrazed
9,5,31,Sphagnum sp. ,216452,822065,Mature,Ungrazed
9,5,31,Litter,216452,822065,Mature,Ungrazed
9,5,31,Rhytidiadelphus sp.,216452,822065,Mature,Ungrazed
9,5,31,Hylocomium splendens,216452,822065,Mature,Ungrazed
9,5,31,Vaccinium myrtillus,216452,822065,Mature,Ungrazed
9,5,31,Hylocomium splendens,216452,822065,Mature,Ungrazed
9,5,31,Sphagnum sp.,216452,822065,Mature,Ungrazed
9,5,31,Erica cinerea,216452,822065,Mature,Ungrazed
9,5,31,Molinia caerulea,216452,822065,Mature,Ungrazed
9,5,31,Vaccinium vitis-idaea,216452,822065,Mature,Ungrazed
9,5,31,Litter,216452,822065,Mature,Ungrazed
9,5,31,Pleurozium schreberi,216452,822065,Mature,Ungrazed
9,5,31,Rhytidiadelphus sp.,216452,822065,Mature,Ungrazed
9,5,31,Polytrichum sp.,216452,822065,Mature,Ungrazed
9,5,31,Calluna vulgaris,216452,822065,Mature,Ungrazed
9,5,31,Calluna vulgaris,216452,822065,Mature,Ungrazed
9,5,31,Juniperus communis,216452,822065,Mature,Ungrazed
9,5,31,Vaccinium myrtillus,216452,822065,Mature,Ungrazed
9,5,31,Hylocomium splendens,216452,822065,Mature,Ungrazed
9,5,31,Sphagnum sp.,216452,822065,Mature,Ungrazed
9,5,31,Molinia caerulea,216452,822065,Mature,Ungrazed
9,5,31,Litter,216452,822065,Mature,Ungrazed
9,5,31,Rhytidiadelphus sp.,216452,822065,Mature,Ungrazed
9,5,31,Agrostis canina,216452,822065,Mature,Ungrazed
9,5,31,Potentilla erecta,216452,822065,Mature,Ungrazed
9,5,31,Erica tetralix,216452,822065,Mature,Ungrazed
10,1,32,Calluna vulgaris,235592,817787,Reforestation,Ungrazed
10,1,32,Sphagnum sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Potentilla erecta,235592,817787,Reforestation,Ungrazed
10,1,32,Molinia caerulea,235592,817787,Reforestation,Ungrazed
10,1,32,Pleurozium schreberi,235592,817787,Reforestation,Ungrazed
10,1,32,Hylocomium splendens,235592,817787,Reforestation,Ungrazed
10,1,32,Litter,235592,817787,Reforestation,Ungrazed
10,1,32,Rhytidiadelphus sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Sphaghum sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Polytrichum sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Calluna vulgaris,235592,817787,Reforestation,Ungrazed
10,1,32,Scirpus cespitosus,235592,817787,Reforestation,Ungrazed
10,1,32,Hylocomium splendens,235592,817787,Reforestation,Ungrazed
10,1,32,Erica cinerea,235592,817787,Reforestation,Ungrazed
10,1,32,Erica tetralix,235592,817787,Reforestation,Ungrazed
10,1,32,Calluna vulgaris,235592,817787,Reforestation,Ungrazed
10,1,32,Sphagnum sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Polytrichum sp.,235592,817787,Reforestation,Ungrazed
10,1,32,Hylocomium splendens,235592,817787,Reforestation,Ungrazed
10,1,32,Pleurozium schreberi,235592,817787,Reforestation,Ungrazed
10,1,32,Erica tetralix,235592,817787,Reforestation,Ungrazed
10,1,32,Potentilla erecta,235592,817787,Reforestation,Ungrazed
10,1,32,Litter,235592,817787,Reforestation,Ungrazed
10,1,32,Blechnum spicant,235592,817787,Reforestation,Ungrazed
10,1,32,Vaccinium myrtillus,235592,817787,Reforestation,Ungrazed
10,1,32,Pteridium aquilinum,235592,817787,Reforestation,Ungrazed
10,2,33,Calluna vulgaris,235570,817892,Unforested,Grazed
10,2,33,Scirpus cespitosus,235570,817892,Unforested,Grazed
10,2,33,Erica tetralix,235570,817892,Unforested,Grazed
10,2,33,Sphagnumsp.,235570,817892,Unforested,Grazed
10,2,33,Molinia caerulea,235570,817892,Unforested,Grazed
10,2,33,Potentilla erecta,235570,817892,Unforested,Grazed
10,2,33,Litter,235570,817892,Unforested,Grazed
10,2,33,Lichen,235570,817892,Unforested,Grazed
10,2,33,Pleurozium schreberi,235570,817892,Unforested,Grazed
10,2,33,Scirpus cespitosus,235570,817892,Unforested,Grazed
10,2,33,Molinia caerulea,235570,817892,Unforested,Grazed
10,2,33,Calluna vulgaris,235570,817892,Unforested,Grazed
10,2,33,Erica tetralix,235570,817892,Unforested,Grazed
10,2,33,Narthecium ossifragum,235570,817892,Unforested,Grazed
10,2,33,Litter,235570,817892,Unforested,Grazed
10,2,33,Lichen,235570,817892,Unforested,Grazed
10,2,33,Sphagnum sp.,235570,817892,Unforested,Grazed
10,2,33,Rhytidiadelphus sp.,235570,817892,Unforested,Grazed
10,2,33,Erica cinerea,235570,817892,Unforested,Grazed
10,2,33,Calluna vulgaris,235570,817892,Unforested,Grazed
10,2,33,Erica tetralix,235570,817892,Unforested,Grazed
10,2,33,Erica cinerea,235570,817892,Unforested,Grazed
10,2,33,Molinia caerulea,235570,817892,Unforested,Grazed
10,2,33,Scirpus cespitosus,235570,817892,Unforested,Grazed
10,2,33,Sphagnumsp.,235570,817892,Unforested,Grazed
10,2,33,Litter,235570,817892,Unforested,Grazed
10,2,33,Lichen,235570,817892,Unforested,Grazed
10,2,33,Potentilla erecta,235570,817892,Unforested,Grazed
10,3,34,Calluna vulgaris,235496,818006,Unforested,Ungrazed
10,3,34,Sphagnum sp.,235496,818006,Unforested,Ungrazed
10,3,34,Erica tetralix,235496,818006,Unforested,Ungrazed
10,3,34,Molinia caerulea,235496,818006,Unforested,Ungrazed
10,3,34,Myrica gale,235496,818006,Unforested,Ungrazed
10,3,34,Narthecium ossifragum,235496,818006,Unforested,Ungrazed
10,3,34,Scirpus cespitosus,235496,818006,Unforested,Ungrazed
10,3,34,Potentilla erecta,235496,818006,Unforested,Ungrazed
10,3,34,Carex echinata,235496,818006,Unforested,Ungrazed
10,3,34,Litter,235496,818006,Unforested,Ungrazed
10,3,34,Hylocomium splendens,235496,818006,Unforested,Ungrazed
10,3,34,Racomitrium sp.,235496,818006,Unforested,Ungrazed
10,3,34,Drosera rotundifolia,235496,818006,Unforested,Ungrazed
10,3,34,Sphagnumsp.,235496,818006,Unforested,Ungrazed
10,3,34,Molinia caerulea,235496,818006,Unforested,Ungrazed
10,3,34,Erica tetralix,235496,818006,Unforested,Ungrazed
10,3,34,Calluna vulgaris,235496,818006,Unforested,Ungrazed
10,3,34,Myrica gale,235496,818006,Unforested,Ungrazed
10,3,34,Potentilla erecta,235496,818006,Unforested,Ungrazed
10,3,34,Narthecium ossifragum,235496,818006,Unforested,Ungrazed
10,3,34,Carex echinata,235496,818006,Unforested,Ungrazed
10,3,34,Litter,235496,818006,Unforested,Ungrazed
10,3,34,Calluna vulgaris,235496,818006,Unforested,Ungrazed
10,3,34,Erica tetralix,235496,818006,Unforested,Ungrazed
10,3,34,Molinia caerulea,235496,818006,Unforested,Ungrazed
10,3,34,Narthecium ossifragum,235496,818006,Unforested,Ungrazed
10,3,34,Potentilla erecta,235496,818006,Unforested,Ungrazed
10,3,34,Scirpus cespitosus,235496,818006,Unforested,Ungrazed
10,3,34,Myrica gale,235496,818006,Unforested,Ungrazed
10,3,34,Sphagnum sp.,235496,818006,Unforested,Ungrazed
10,3,34,Lichen,235496,818006,Unforested,Ungrazed
10,3,34,Litter,235496,818006,Unforested,Ungrazed
10,3,34,Hylocomium splendens,235496,818006,Unforested,Ungrazed
10,3,34,Pleurozia purpurea,235496,818006,Unforested,Ungrazed
10,3,34,Rhytidiadelphus sp.,235496,818006,Unforested,Ungrazed
10,3,34,Carex echinata,235496,818006,Unforested,Ungrazed
11,1,35,Calluna vulgaris,233892,816697,Reforestation,Ungrazed
11,1,35,Erica cinerea,233892,816697,Reforestation,Ungrazed
11,1,35,Scirpus cespitosus,233892,816697,Reforestation,Ungrazed
11,1,35,Molinia caerulea,233892,816697,Reforestation,Ungrazed
11,1,35,Lichen,233892,816697,Reforestation,Ungrazed
11,1,35,Litter,233892,816697,Reforestation,Ungrazed
11,1,35,Potentilla erecta,233892,816697,Reforestation,Ungrazed
11,1,35,Populus tremula,233892,816697,Reforestation,Ungrazed
11,1,35,Calluna vulgaris,233892,816697,Reforestation,Ungrazed
11,1,35,Potentilla erecta,233892,816697,Reforestation,Ungrazed
11,1,35,Erica cinerea,233892,816697,Reforestation,Ungrazed
11,1,35,Molinia caerulea,233892,816697,Reforestation,Ungrazed
11,1,35,Carex hostiana,233892,816697,Reforestation,Ungrazed
11,1,35,Lichen,233892,816697,Reforestation,Ungrazed
11,1,35,Litter,233892,816697,Reforestation,Ungrazed
11,1,35,Linum catharticum,233892,816697,Reforestation,Ungrazed
11,1,35,Erica tetralix,233892,816697,Reforestation,Ungrazed
11,1,35,Calluna vulgaris,233892,816697,Reforestation,Ungrazed
11,1,35,Scirpus cespitosus,233892,816697,Reforestation,Ungrazed
11,1,35,Molinia caerulea,233892,816697,Reforestation,Ungrazed
11,1,35,Litter,233892,816697,Reforestation,Ungrazed
11,1,35,Potentilla erecta,233892,816697,Reforestation,Ungrazed
11,1,35,Lichen,233892,816697,Reforestation,Ungrazed
11,2,36,Pteridium aquilinum,233746,816435,Unforested,Grazed
11,2,36,Calluna vulgaris,233746,816435,Unforested,Grazed
11,2,36,Vaccinium vitis-idaea,233746,816435,Unforested,Grazed
11,2,36,Blechnum spicant,233746,816435,Unforested,Grazed
11,2,36,Potentilla erecta,233746,816435,Unforested,Grazed
11,2,36,Trientalis europaea,233746,816435,Unforested,Grazed
11,2,36,Hylocomium splendens,233746,816435,Unforested,Grazed
11,2,36,Pleurozium schreberi,233746,816435,Unforested,Grazed
11,2,36,Molinia caerulea,233746,816435,Unforested,Grazed
11,2,36,Litter,233746,816435,Unforested,Grazed
11,2,36,Pteridium aquilinum,233746,816435,Unforested,Grazed
11,2,36,Calluna vulgaris,233746,816435,Unforested,Grazed
11,2,36,Vaccinium vitis-idaea,233746,816435,Unforested,Grazed
11,2,36,Pleurozium schreberi,233746,816435,Unforested,Grazed
11,2,36,Vaccinium myrtillus,233746,816435,Unforested,Grazed
11,2,36,Hylocomium splendens,233746,816435,Unforested,Grazed
11,2,36,Molinia caerulea,233746,816435,Unforested,Grazed
11,2,36,Trientalis europaea,233746,816435,Unforested,Grazed
11,2,36,Litter,233746,816435,Unforested,Grazed
11,2,36,Calluna vulgaris,233746,816435,Unforested,Grazed
11,2,36,Pteridium aquilinum,233746,816435,Unforested,Grazed
11,2,36,Potentilla erecta,233746,816435,Unforested,Grazed
11,2,36,Vaccinium vitis-idaea,233746,816435,Unforested,Grazed
11,2,36,Hylocomium splendens,233746,816435,Unforested,Grazed
11,2,36,Poa trivialis,233746,816435,Unforested,Grazed
11,2,36,Rhytidiadelphus sp.,233746,816435,Unforested,Grazed
11,2,36,Carex hostiana,233746,816435,Unforested,Grazed
11,2,36,Trientalis europaea,233746,816435,Unforested,Grazed
11,2,36,Molinia caerulea,233746,816435,Unforested,Grazed
11,2,36,Blechnum spicant,233746,816435,Unforested,Grazed
11,3,37,Sphagnum sp.,233848,816707,Unforested,Ungrazed
11,3,37,Myrica gale,233848,816707,Unforested,Ungrazed
11,3,37,Molinia caerulea,233848,816707,Unforested,Ungrazed
11,3,37,Erica tetralix,233848,816707,Unforested,Ungrazed
11,3,37,Narthecium ossifragum,233848,816707,Unforested,Ungrazed
11,3,37,Scirpus cespitosus,233848,816707,Unforested,Ungrazed
11,3,37,Drosera intermedia,233848,816707,Unforested,Ungrazed
11,3,37,Potentilla erecta,233848,816707,Unforested,Ungrazed
11,3,37,Pleurozia purpurea,233848,816707,Unforested,Ungrazed
11,3,37,Calluna vulgaris,233848,816707,Unforested,Ungrazed
11,3,37,Pleurozium schreberi,233848,816707,Unforested,Ungrazed
11,3,37,Litter,233848,816707,Unforested,Ungrazed
11,3,37,Erica tetralix,233848,816707,Unforested,Ungrazed
11,3,37,Myrica gale,233848,816707,Unforested,Ungrazed
11,3,37,Molinia caerulea,233848,816707,Unforested,Ungrazed
11,3,37,Scirpus cespitosus,233848,816707,Unforested,Ungrazed
11,3,37,Sphagnum sp.,233848,816707,Unforested,Ungrazed
11,3,37,Potentilla erecta,233848,816707,Unforested,Ungrazed
11,3,37,Narthecium ossifragum,233848,816707,Unforested,Ungrazed
11,3,37,Lichen,233848,816707,Unforested,Ungrazed
11,3,37,Litter,233848,816707,Unforested,Ungrazed
11,3,37,Calluna vulgaris,233848,816707,Unforested,Ungrazed
11,3,37,Erica tetralix,233848,816707,Unforested,Ungrazed
11,3,37,Erica cinerea,233848,816707,Unforested,Ungrazed
11,3,37,Calluna vulgaris,233848,816707,Unforested,Ungrazed
11,3,37,Molinia caerulea,233848,816707,Unforested,Ungrazed
11,3,37,Scirpus cespitosus,233848,816707,Unforested,Ungrazed
11,3,37,Potentilla erecta,233848,816707,Unforested,Ungrazed
11,3,37,Lichen,233848,816707,Unforested,Ungrazed
11,3,37,Litter,233848,816707,Unforested,Ungrazed
11,3,37,Carex hostiana,233848,816707,Unforested,Ungrazed
12,1,38,Erica cinerea,228676,816354,Reforestation,Ungrazed
12,1,38,Calluna vulgaris,228676,816354,Reforestation,Ungrazed
12,1,38,Molinia caerulea,228676,816354,Reforestation,Ungrazed
12,1,38,Racomitriumsp.,228676,816354,Reforestation,Ungrazed
12,1,38,Polytrichum sp.,228676,816354,Reforestation,Ungrazed
12,1,38,Potentilla erecta,228676,816354,Reforestation,Ungrazed
12,1,38,Litter,228676,816354,Reforestation,Ungrazed
12,1,38,Hylocomium splendens,228676,816354,Reforestation,Ungrazed
12,1,38,Erica tetralix,228676,816354,Reforestation,Ungrazed
12,1,38,Calluna vulgaris,228676,816354,Reforestation,Ungrazed
12,1,38,Erica cinerea,228676,816354,Reforestation,Ungrazed
12,1,38,Potentilla erecta,228676,816354,Reforestation,Ungrazed
12,1,38,Molinia caerulea,228676,816354,Reforestation,Ungrazed
12,1,38,Erica tetralix,228676,816354,Reforestation,Ungrazed
12,1,38,Litter,228676,816354,Reforestation,Ungrazed
12,1,38,Lichen,228676,816354,Reforestation,Ungrazed
12,1,38,Pleurozium schreberi,228676,816354,Reforestation,Ungrazed
12,1,38,Scirpus cespitosus,228676,816354,Reforestation,Ungrazed
12,1,38,Hylocomium splendens,228676,816354,Reforestation,Ungrazed
12,1,38,Calluna vulgaris,228676,816354,Reforestation,Ungrazed
12,1,38,Lichen,228676,816354,Reforestation,Ungrazed
12,1,38,Hylocomium splendens,228676,816354,Reforestation,Ungrazed
12,1,38,Pleurozium schreberi,228676,816354,Reforestation,Ungrazed
12,1,38,Litter,228676,816354,Reforestation,Ungrazed
12,1,38,Vaccinium myrtillus,228676,816354,Reforestation,Ungrazed
12,1,38,Scirpus cespitosus,228676,816354,Reforestation,Ungrazed
12,1,38,Erica tetralix,228676,816354,Reforestation,Ungrazed
12,2,39,Calluna vulgaris,228711,816323,Unforested,Grazed
